gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PVP01_1011000	404	862	121	282	0	130
PVP01_1345400	167	1099	30	136	0	32
PVP01_1128000	60	1206	12	47	0	12
PVP01_0506900	120	1146	8	111	0	12
PVP01_1340800	408	858	92	315	0	164
PVP01_1308600	316	950	44	271	0	61
PVP01_1264100	418	848	68	349	0	306
PVP01_1262500	382	884	46	335	0	64
PVP01_1007800	178	1088	21	156	0	41
PVP01_1133600	359	907	175	183	0	47
PVP01_1243900	296	970	28	267	0	58
PVP01_1404600	267	999	28	238	0	72
PVP01_0110500	413	853	136	276	0	40
PVP01_0917600	850	416	572	277	0	65
PVP01_0114000	647	619	443	203	0	74
PVP01_1015000	123	1143	19	103	0	14
PVP01_1421000	115	1151	8	106	0	19
PVP01_1263300	9	1257	3	5	0	3
PVP01_1322900	44	1222	13	30	0	6
PVP01_1445100	257	1009	22	234	0	41
PVP01_0826800	311	955	74	236	0	40
PVP01_0111200	587	679	388	198	0	93
PVP01_0818700	304	962	24	279	0	31
PVP01_0715600	173	1093	19	153	0	22
PVP01_1026400	1006	260	824	115	66	97
PVP01_0604200	1196	70	1129	67	0	54
PVP01_1206300	117	1149	8	108	0	8
PVP01_0102700	120	1146	32	87	0	2
PVP01_0533000	643	623	336	306	0	40
PVP01_1269200	230	1036	18	211	0	48
PVP01_1032400	430	836	97	332	0	176
PVP01_1453800	207	1059	18	188	0	24
PVP01_0920200	359	907	42	316	0	56
PVP01_0944800	11	1255	3	7	0	4
PVP01_1132400	274	992	33	240	0	30
PVP01_1144000	14	1252	2	11	0	4
PVP01_0933200	361	905	45	314	1	138
PVP01_0945000	57	1209	12	44	0	1
PVP01_1341800	291	975	75	215	0	11
PVP01_0112700	491	775	207	283	0	127
PVP01_0416600	168	1098	19	147	1	7
PVP01_0925200	206	1060	69	136	0	14
PVP01_0530600	164	1102	25	138	0	15
PVP01_1304600	506	760	202	303	0	117
PVP01_0725400	273	993	56	216	0	28
PVP01_1426000	292	974	52	239	0	52
PVP01_1414300	211	1055	19	191	0	54
PVP01_0719400	10	1256	6	3	0	2
PVP01_1137300	337	929	179	152	5	16
PVP01_0723000	515	751	283	231	0	126
PVP01_1448300	130	1136	39	90	0	16
PVP01_1328300	514	752	355	158	0	31
PVP01_1301500	149	1117	9	139	0	11
PVP01_1235400	175	1091	13	161	0	14
PVP01_1320500	790	476	587	202	0	72
PVP01_1338000	249	1017	30	218	0	33
PVP01_1408200	253	1013	18	234	0	27
PVP01_0423300	54	1212	9	44	0	14
PVP01_0316500	46	1220	23	22	0	7
PVP01_1137100	20	1246	6	13	0	4
PVP01_0602600	28	1238	16	11	0	8
PVP01_1263100	181	1085	20	159	1	23
PVP01_0712300	342	924	80	261	0	85
PVP01_1143500	127	1139	8	118	0	17
PVP01_1226900	312	954	29	282	0	27
PVP01_1232400	726	540	522	202	1	304
PVP01_0909600	66	1200	6	59	0	11
PVP01_0104600	290	976	15	274	0	40
PVP01_1211300	109	1157	14	94	0	12
PVP01_1321000	227	1039	40	186	0	9
PVP01_0713300	485	781	182	302	0	116
PVP01_1445300	321	945	53	267	0	57
PVP01_0530500	94	1172	15	78	0	13
PVP01_0603900	366	900	127	238	0	68
PVP01_0517300	181	1085	24	156	0	31
PVP01_0308700	468	798	201	266	0	47
PVP01_1262100	36	1230	4	31	0	15
PVP01_0525300	251	1015	23	227	0	37
PVP01_0618200	454	812	138	315	0	94
PVP01_0605700	203	1063	25	177	0	23
PVP01_0602500	1014	252	810	177	27	119
PVP01_1132900	192	1074	22	169	0	17
PVP01_1342400	662	604	375	286	0	31
PVP01_1447500	83	1183	68	14	0	4
PVP01_0418300	317	949	152	164	0	33
PVP01_1264600	466	800	129	336	0	303
PVP01_1430000	177	1089	20	156	0	8
PVP01_1433200	27	1239	2	24	0	3
PVP01_0521900	84	1182	7	76	0	6
PVP01_1303800	214	1052	26	187	0	40
PVP01_0606800	262	1004	19	242	0	38
PVP01_1339000	198	1068	30	167	0	18
PVP01_1231800	178	1088	73	104	0	5
PVP01_1209800	176	1090	18	157	0	21
PVP01_1237200	994	272	706	287	0	167
PVP01_1423300	839	427	672	166	0	158
PVP01_1028900	924	342	707	216	0	121
PVP01_1412200	273	993	118	154	0	13
PVP01_1119800	596	670	270	325	0	430
PVP01_1007250	53	1213	4	48	0	3
PVP01_1102900	216	1050	12	203	0	24
PVP01_1414900	337	929	44	292	0	105
PVP01_1269900	15	1251	0	14	0	5
PVP01_0946900	46	1220	5	40	0	13
PVP01_0305100	589	677	302	287	0	222
PVP01_0918500	629	637	150	478	0	189
PVP01_0715900	302	964	18	283	0	34
PVP01_1412900	181	1085	12	168	0	3
PVP01_1127800	417	849	134	282	0	153
PVP01_0525900	47	1219	14	32	0	8
PVP01_0818800	236	1030	50	185	0	11
PVP01_0406900	175	1091	11	163	0	38
PVP01_1104700	187	1079	12	174	0	34
PVP01_1266700	474	792	223	250	0	94
PVP01_0906200	1265	1	1265	0	0	1
PVP01_1420300	260	1006	37	222	0	52
PVP01_1439200	14	1252	7	6	0	5
PVP01_1312400	26	1240	8	17	0	7
PVP01_1103900	97	1169	11	85	0	4
PVP01_1467900	317	949	59	257	0	96
PVP01_1007500	40	1226	12	27	0	13
PVP01_0308800	77	1189	8	68	0	12
PVP01_1410500	61	1205	7	53	0	10
PVP01_0608800	189	1077	27	161	0	33
PVP01_1238100	144	1122	9	134	0	1
PVP01_1207800	221	1045	46	174	0	18
PVP01_0304300	338	928	26	311	0	118
PVP01_0608600	58	1208	34	23	0	5
PVP01_0108900	99	1167	10	86	2	21
PVP01_1251800	16	1250	2	13	0	2
PVP01_0111500	82	1184	25	56	0	13
PVP01_1202600	72	1194	12	59	0	12
PVP01_0517700	611	655	363	247	0	66
PVP01_1117300	189	1077	15	173	0	14
PVP01_0716300	266	1000	18	247	0	5
PVP01_1410800	47	1219	10	36	0	11
PVP01_1145900	337	929	68	268	0	46
PVP01_1405800	158	1108	2	155	0	3
PVP01_1104500	162	1104	12	149	0	12
PVP01_0410400	55	1211	5	49	0	14
PVP01_0827300	134	1132	11	122	0	11
PVP01_1410600	47	1219	4	42	0	12
PVP01_1141300	932	334	716	215	0	220
PVP01_0517800	41	1225	17	23	0	5
PVP01_1328600	192	1074	16	175	0	25
PVP01_1027200	401	865	86	314	0	65
PVP01_1028100	139	1127	46	92	0	11
PVP01_0419400	245	1021	24	220	0	23
PVP01_0407800	427	839	135	289	2	194
PVP01_0925900	154	1112	8	145	0	27
PVP01_0309700	210	1056	38	171	0	11
PVP01_1346800	332	934	70	261	0	12
PVP01_1341600	59	1207	12	46	0	3
PVP01_1211200	167	1099	16	150	0	39
PVP01_1419000	153	1113	10	142	0	11
PVP01_0942600	188	1078	9	178	0	32
PVP01_0409600	470	796	294	175	0	51
PVP01_0527800	21	1245	6	14	0	4
PVP01_0601600	1021	245	945	75	0	91
PVP01_1302000	102	1164	17	84	0	20
PVP01_0406500	72	1194	13	58	0	1
PVP01_1128800	119	1147	11	107	0	14
PVP01_1146400	117	1149	6	110	0	16
PVP01_0609700	165	1101	21	143	0	27
PVP01_1005400	220	1046	18	201	0	26
PVP01_1449200	295	971	40	254	0	65
PVP01_0834600	281	985	62	218	0	40
PVP01_1269700	90	1176	7	82	0	2
PVP01_1455400	81	1185	27	53	0	15
PVP01_0518800	170	1096	86	83	0	5
PVP01_0528300	144	1122	11	132	0	17
PVP01_0116700	1066	200	900	165	0	117
PVP01_0405300	261	1005	35	225	0	62
PVP01_1408100	147	1119	9	137	0	14
PVP01_1135400	276	990	25	250	0	43
PVP01_0916000	189	1077	8	180	0	16
PVP01_1344900	80	1186	9	70	0	6
PVP01_1247000	161	1105	15	145	0	6
PVP01_0807900	187	1079	10	176	0	21
PVP01_0918400	314	952	36	277	0	39
PVP01_0311700	107	1159	8	98	0	14
PVP01_0612800	25	1241	6	18	0	2
PVP01_0822600	431	835	157	273	0	67
PVP01_0608500	10	1256	3	6	0	2
PVP01_1469600	192	1074	9	177	5	20
PVP01_1215800	298	968	47	249	1	56
PVP01_1207400	382	884	222	159	0	10
PVP01_1465300	166	1100	9	156	0	17
PVP01_1268200	326	940	93	232	0	67
PVP01_0607100	1004	262	734	270	0	91
PVP01_1136500	336	930	104	231	0	33
PVP01_0514100	368	898	112	255	0	29
PVP01_0811900	327	939	27	299	0	64
PVP01_0215100	330	936	205	124	0	28
PVP01_0421100	415	851	118	296	0	97
PVP01_0115300	5	1261	2	2	0	1
PVP01_1340600	296	970	24	271	0	36
PVP01_1203500	255	1011	88	166	0	40
PVP01_1109200	404	862	155	248	0	110
PVP01_0724200	77	1189	8	68	0	3
PVP01_0820200	216	1050	144	71	0	3
PVP01_1462200	291	975	28	262	0	35
PVP01_1308100	90	1176	13	76	0	15
PVP01_0309300	961	305	811	148	1	95
PVP01_1231300	258	1008	39	218	0	26
PVP01_0943400	188	1078	23	164	0	38
PVP01_0215800	342	924	52	287	2	94
PVP01_0202200	382	884	185	196	0	34
PVP01_1121400	775	491	613	161	0	286
PVP01_1440100	262	1004	20	241	0	34
PVP01_1321500	151	1115	8	142	0	5
PVP01_1022500	1243	23	1222	20	0	23
PVP01_1303500	58	1208	4	53	0	1
PVP01_0813800	27	1239	8	17	1	6
PVP01_1025200	87	1179	11	75	0	9
PVP01_1140500	51	1215	3	47	0	11
PVP01_1406000	102	1164	14	87	0	22
PVP01_1409500	364	902	113	250	0	38
PVP01_0315900	92	1174	15	76	0	12
PVP01_0526100	79	1187	6	72	0	5
PVP01_1403800	190	1076	19	170	0	42
PVP01_1444100	605	661	346	258	0	45
PVP01_0704000	314	952	36	277	0	80
PVP01_0820700	69	1197	10	58	0	11
PVP01_1241400	7	1259	3	3	0	2
PVP01_1135200	832	434	615	216	0	134
PVP01_1455800	33	1233	6	26	0	4
PVP01_1133200	313	953	47	265	0	163
PVP01_0907000	192	1074	34	157	0	29
PVP01_1339700	174	1092	17	156	0	14
PVP01_0814700	493	773	170	322	0	290
PVP01_1212200	187	1079	16	170	0	9
PVP01_1421100	230	1036	32	197	0	36
PVP01_0205500	40	1226	7	32	0	9
PVP01_0828900	674	592	395	278	0	101
PVP01_1422600	282	984	37	244	0	84
PVP01_0831600	173	1093	15	157	0	12
PVP01_0825900	415	851	71	343	0	191
PVP01_1260700	762	504	581	181	0	169
PVP01_0806200	153	1113	19	133	0	20
PVP01_0316800	135	1131	31	103	0	12
PVP01_0922700	123	1143	16	106	0	12
PVP01_1323700	835	431	649	186	0	194
PVP01_1247400	406	860	104	301	0	80
PVP01_1229200	765	501	437	327	0	231
PVP01_1304700	103	1163	35	67	0	8
PVP01_1251100	282	984	26	255	0	68
PVP01_0735200	1221	45	1114	107	0	36
PVP01_1431700	145	1121	11	133	0	16
PVP01_0835200	225	1041	36	187	1	32
PVP01_0715800	280	986	41	231	7	119
PVP01_1018300	1030	236	953	76	0	97
PVP01_1108700	19	1247	5	13	0	8
PVP01_0602400	240	1026	17	222	0	23
PVP01_0932200	364	902	83	280	0	111
PVP01_0705800	87	1179	9	77	0	22
PVP01_0117800	785	481	623	161	0	66
PVP01_0512300	232	1034	19	212	0	45
PVP01_0824400	688	578	323	364	0	107
PVP01_0907400	345	921	74	270	0	118
PVP01_0532300	117	1149	14	102	0	8
PVP01_0833600	148	1118	18	129	0	6
PVP01_0622000	247	1019	24	222	0	25
PVP01_0920800	59	1207	5	53	0	2
PVP01_0623500	484	782	161	322	0	167
PVP01_1146500	887	379	524	363	0	51
PVP01_1318900	230	1036	26	203	0	20
PVP01_1015100	45	1221	8	36	0	14
PVP01_1104600	533	733	260	272	0	103
PVP01_0303300	51	1215	3	47	0	4
PVP01_0623200	246	1020	29	216	0	23
PVP01_1016000	181	1085	14	166	0	13
PVP01_0947100	107	1159	6	100	0	12
PVP01_1315300	42	1224	3	38	0	3
PVP01_1333300	342	924	80	261	0	91
PVP01_0601400	816	450	675	140	0	33
PVP01_0733200	33	1233	4	28	0	5
PVP01_0612500	58	1208	14	43	0	3
PVP01_1423400	276	990	37	238	0	35
PVP01_0916700	429	837	103	325	0	188
PVP01_0204100	837	429	616	220	0	149
PVP01_1224100	44	1222	12	31	0	2
PVP01_0834300	62	1204	6	55	0	11
PVP01_1318700	140	1126	17	122	0	22
PVP01_0604800	349	917	114	234	0	93
PVP01_0115700	113	1153	12	100	0	8
PVP01_0822400	831	435	658	172	0	154
PVP01_0420200	241	1025	45	195	0	45
PVP01_1030400	433	833	98	334	0	65
PVP01_1119900	19	1247	7	11	0	5
PVP01_0810200	71	1195	9	61	0	23
PVP01_1247700	402	864	104	297	0	73
PVP01_0527900	45	1221	8	36	0	7
PVP01_0915600	781	485	485	295	0	198
PVP01_0708300	11	1255	3	7	0	2
PVP01_1316900	971	295	757	213	0	120
PVP01_1270800	336	930	50	285	0	144
PVP01_1126200	52	1214	10	41	0	6
PVP01_0925800	196	1070	17	178	0	19
PVP01_0527700	414	852	110	303	0	98
PVP01_0410000	380	886	111	268	0	93
PVP01_1146600	35	1231	6	28	0	10
PVP01_1259600	101	1165	0	100	0	8
PVP01_0415600	63	1203	30	32	0	6
PVP01_1017600	190	1076	12	177	0	17
PVP01_1343300	299	967	23	275	0	40
PVP01_0734600	294	972	50	243	0	64
PVP01_0507600	44	1222	11	32	0	3
PVP01_0310200	438	828	141	296	0	86
PVP01_0606400	361	905	87	273	0	49
PVP01_1209900	426	840	152	273	0	110
PVP01_0118500	726	540	523	203	0	170
PVP01_0727100	29	1237	18	10	0	3
PVP01_1256700	240	1026	28	211	0	53
PVP01_1231600	137	1129	8	128	0	14
PVP01_1130100	229	1037	19	209	0	2
PVP01_1313700	113	1153	8	104	0	17
PVP01_1327900	30	1236	6	23	0	2
PVP01_1225800	231	1035	44	186	0	23
PVP01_0111950	117	1149	20	96	0	7
PVP01_0513100	83	1183	13	69	0	17
PVP01_0118100	614	652	281	332	0	272
PVP01_1432700	908	358	725	165	18	13
PVP01_1261800	240	1026	20	219	0	47
PVP01_1101600	157	1109	11	145	0	27
PVP01_0314400	475	791	228	247	0	46
PVP01_0504300	121	1145	10	110	0	7
PVP01_1343400	926	340	761	164	0	223
PVP01_0206900	53	1213	5	47	0	2
PVP01_0943800	654	612	378	275	0	205
PVP01_0803500	607	659	324	282	0	186
PVP01_1034400	1225	41	1186	38	0	14
PVP01_0605200	774	492	549	224	0	26
PVP01_1322300	317	949	189	127	0	63
PVP01_1139600	362	904	134	227	0	63
PVP01_1427600	130	1136	3	126	0	2
PVP01_0711400	30	1236	9	20	0	6
PVP01_0422500	380	886	83	295	1	182
PVP01_1016100	740	526	541	198	0	112
PVP01_1015200	714	552	512	201	0	268
PVP01_0809000	133	1133	12	120	0	8
PVP01_1252700	194	1072	22	171	0	45
PVP01_1427200	869	397	714	154	0	44
PVP01_0812200	238	1028	21	216	0	23
PVP01_0818600	170	1096	35	134	0	39
PVP01_0406700	193	1073	11	181	0	31
PVP01_0602300	277	989	63	213	0	31
PVP01_0314700	33	1233	18	14	0	6
PVP01_1429400	31	1235	16	14	0	5
PVP01_0615200	305	961	100	204	0	31
PVP01_0808800	134	1132	15	118	0	10
PVP01_1255200	126	1140	14	111	0	14
PVP01_1454800	261	1005	54	205	1	42
PVP01_1145700	307	959	46	260	0	18
PVP01_1109400	179	1087	11	167	0	13
PVP01_0941100	49	1217	6	42	0	10
PVP01_0709900	1052	214	985	66	0	34
PVP01_1459500	147	1119	22	124	0	25
PVP01_0727200	1258	8	1241	17	0	7
PVP01_0832000	90	1176	19	70	0	6
PVP01_0930300	509	757	207	301	0	107
PVP01_1129100	288	978	30	257	0	44
PVP01_0819600	107	1159	3	103	0	3
PVP01_1414100	249	1017	30	218	0	42
PVP01_1139700	367	899	105	261	0	49
PVP01_1238500	38	1228	6	31	0	17
PVP01_1254300	108	1158	41	66	0	17
PVP01_1247300	345	921	37	307	0	91
PVP01_0807400	381	885	117	263	0	67
PVP01_0519400	371	895	196	174	0	35
PVP01_1310500	482	784	205	276	0	106
PVP01_0516000	102	1164	25	76	0	18
PVP01_1318300	214	1052	26	187	0	28
PVP01_0612400	201	1065	24	176	0	30
PVP01_1147800	264	1002	26	237	0	30
PVP01_0931700	629	637	394	234	0	172
PVP01_0610800	21	1245	4	16	0	3
PVP01_1302500	16	1250	3	12	0	4
PVP01_1105000	42	1224	39	2	0	2
PVP01_0519700	303	963	168	134	0	3
PVP01_0114500	338	928	51	286	0	62
PVP01_0816200	206	1060	14	191	0	23
PVP01_1466100	242	1024	24	217	0	36
PVP01_0834200	11	1255	4	6	0	8
PVP01_0405200	297	969	21	273	2	35
PVP01_0607000	507	759	197	309	0	124
PVP01_0529100	218	1048	59	158	0	27
PVP01_1329500	1011	255	811	199	0	150
PVP01_0607500	91	1175	24	66	0	5
PVP01_1104800	190	1076	14	175	0	31
PVP01_1033700	151	1115	58	92	0	28
PVP01_1212500	17	1249	2	14	0	9
PVP01_1009500	35	1231	7	27	0	3
PVP01_0110400	908	358	615	292	0	241
PVP01_1456100	47	1219	15	31	0	9
PVP01_0941700	441	825	95	345	0	310
PVP01_1122900	124	1142	1	122	0	11
PVP01_1455600	414	852	82	331	0	224
PVP01_0707400	163	1103	41	121	0	48
PVP01_0938000	116	1150	2	113	0	19
PVP01_1436300	148	1118	8	139	0	4
PVP01_0613800	225	1041	26	198	0	29
PVP01_0519300	314	952	37	276	0	65
PVP01_0827400	5	1261	2	2	0	2
PVP01_1027000	96	1170	15	80	0	11
PVP01_0307100	899	367	544	354	0	153
PVP01_1462300	440	826	176	263	0	130
PVP01_1269600	237	1029	57	179	0	42
PVP01_1107600	688	578	395	292	0	286
PVP01_1466400	423	843	220	202	0	59
PVP01_0915100	240	1026	27	212	0	49
PVP01_1022000	35	1231	21	13	0	6
PVP01_0319700	381	885	71	309	0	118
PVP01_1123900	222	1044	76	145	0	24
PVP01_0115100	96	1170	8	87	0	7
PVP01_0930500	241	1025	20	220	0	19
PVP01_0923500	832	434	596	235	0	291
PVP01_1026500	418	848	204	213	0	22
PVP01_0928900	106	1160	17	88	0	10
PVP01_0213600	404	862	82	321	0	206
PVP01_1138400	156	1110	21	134	0	13
PVP01_0932800	333	933	90	242	0	64
PVP01_1129900	269	997	38	230	0	48
PVP01_0117100	800	466	620	179	0	61
PVP01_0706200	29	1237	6	22	0	2
PVP01_0722900	393	873	72	320	0	165
PVP01_1303200	80	1186	26	53	0	10
PVP01_1314700	66	1200	4	61	0	4
PVP01_0830700	248	1018	25	222	0	18
PVP01_0109500	263	1003	94	168	0	22
PVP01_1204000	101	1165	6	94	0	13
PVP01_0618800	194	1072	30	163	0	15
PVP01_0803600	418	848	167	250	0	57
PVP01_1245000	635	631	300	334	0	248
PVP01_0933400	165	1101	25	139	0	31
PVP01_0110800	734	532	645	88	0	19
PVP01_0317900	616	650	315	300	0	82
PVP01_0818300	404	862	91	312	0	71
PVP01_1444000	331	935	51	279	0	57
PVP01_0320000	317	949	83	233	0	34
PVP01_0912800	62	1204	5	56	0	2
PVP01_1238900	790	476	502	287	0	186
PVP01_0215900	192	1074	25	166	0	33
PVP01_0523700	158	1108	12	145	0	16
PVP01_1137900	83	1183	8	74	0	9
PVP01_1032600	277	989	19	257	0	26
PVP01_1008300	357	909	47	309	0	130
PVP01_0921500	73	1193	12	60	0	6
PVP01_0420900	258	1008	102	155	0	9
PVP01_0110900	181	1085	15	165	0	13
PVP01_0616000	202	1064	51	150	0	27
PVP01_0837600	660	606	388	271	0	174
PVP01_1207700	448	818	278	169	0	36
PVP01_1113700	1030	236	133	896	0	55
PVP01_0801300	139	1127	10	128	0	19
PVP01_1464400	286	980	23	262	0	51
PVP01_0208200	137	1129	14	122	0	19
PVP01_0802900	10	1256	6	3	0	1
PVP01_1447100	279	987	56	222	0	46
PVP01_0708000	544	722	167	376	0	11
PVP01_0505000	140	1126	14	125	0	16
PVP01_1133900	218	1048	29	188	0	31
PVP01_1117600	289	977	60	228	0	54
PVP01_0513200	333	933	74	258	0	54
PVP01_0934700	1132	134	1019	110	2	50
PVP01_1405400	38	1228	8	29	0	8
PVP01_1218200	150	1116	106	43	0	8
PVP01_1450500	35	1231	14	20	0	5
PVP01_0920000	985	281	868	116	0	162
PVP01_1247600	215	1051	117	97	0	6
PVP01_1145500	441	825	147	293	0	92
PVP01_0915000	190	1076	35	154	0	2
PVP01_1222100	165	1101	23	141	0	20
PVP01_1341300	159	1107	8	150	0	14
PVP01_0930000	522	744	213	308	0	165
PVP01_1213600	128	1138	4	123	0	2
PVP01_0807200	20	1246	2	17	0	5
PVP01_1259200	464	802	197	266	0	136
PVP01_0516600	548	718	304	243	0	112
PVP01_1002700	478	788	94	383	0	372
PVP01_1223500	498	768	246	251	0	99
PVP01_1412800	318	948	70	247	0	27
PVP01_1144200	256	1010	123	132	0	23
PVP01_0521300	101	1165	5	95	0	11
PVP01_0418200	415	851	90	324	0	153
PVP01_0213200	448	818	260	187	0	56
PVP01_1027100	254	1012	38	215	0	26
PVP01_1252800	321	945	31	289	0	77
PVP01_0209100	985	281	767	218	0	161
PVP01_0710600	156	1110	12	143	0	15
PVP01_0524500	359	907	16	244	98	28
PVP01_1327400	16	1250	3	12	0	8
PVP01_0810500	273	993	20	252	0	29
PVP01_0302800	337	929	61	274	1	85
PVP01_1466200	140	1126	33	106	0	22
PVP01_1310200	344	922	86	257	0	67
PVP01_0106000	67	1199	16	50	0	13
PVP01_0320100	37	1229	7	29	0	2
PVP01_0103700	591	675	304	286	0	182
PVP01_1269400	67	1199	13	53	0	19
PVP01_1134400	395	871	100	294	0	84
PVP01_1334800	295	971	27	267	0	63
PVP01_1102600	664	602	428	235	0	305
PVP01_0304400	228	1038	11	216	0	28
PVP01_1209700	33	1233	3	29	0	7
PVP01_0609000	254	1012	31	222	0	54
PVP01_1255500	27	1239	0	26	0	3
PVP01_0203000	289	977	65	223	0	82
PVP01_0910800	28	1238	3	24	0	4
PVP01_1419100	37	1229	4	32	0	11
PVP01_0208300	390	876	116	272	1	165
PVP01_1221000	92	1174	6	85	0	10
PVP01_0834800	177	1089	13	163	0	3
PVP01_0105600	159	1107	10	143	5	17
PVP01_1267100	51	1215	16	34	0	5
PVP01_0825000	8	1258	1	6	0	2
PVP01_0421900	168	1098	18	149	0	35
PVP01_0202000	853	413	689	163	0	191
PVP01_0709500	32	1234	7	24	0	10
PVP01_1337400	270	996	29	240	0	46
PVP01_0919400	969	297	52	271	645	22
PVP01_1318100	446	820	199	246	0	51
PVP01_1263700	24	1242	1	22	0	2
PVP01_0717100	332	934	38	293	0	97
PVP01_0810000	224	1042	73	150	0	32
PVP01_0617600	25	1241	5	19	0	3
PVP01_1102500	588	678	329	258	0	83
PVP01_1218800	650	616	451	198	0	43
PVP01_0411100	474	792	250	222	1	74
PVP01_1265000	7	1259	1	5	0	3
PVP01_0937300	304	962	37	266	0	51
PVP01_1123200	162	1104	22	139	0	11
PVP01_1228800	1037	229	931	105	0	120
PVP01_0523100	607	659	455	151	0	20
PVP01_1232600	252	1014	25	226	0	40
PVP01_1308800	105	1161	14	90	0	11
PVP01_1232700	194	1072	12	181	0	32
PVP01_0412300	152	1114	33	118	0	11
PVP01_0516800	99	1167	15	83	0	18
PVP01_0118600	61	1205	2	58	0	4
PVP01_0830400	173	1093	38	134	0	12
PVP01_1227100	890	376	653	236	0	115
PVP01_1305500	70	1196	8	61	0	19
PVP01_1346400	246	1020	22	223	0	44
PVP01_0305900	45	1221	2	42	0	2
PVP01_1014700	211	1055	36	174	0	6
PVP01_1330000	170	1096	16	153	0	33
PVP01_0511200	178	1088	23	154	0	8
PVP01_1108000	292	974	28	263	0	36
PVP01_1259900	69	1197	7	61	0	6
PVP01_0407200	17	1249	4	12	0	1
PVP01_1313400	1024	242	744	279	0	86
PVP01_1132700	362	904	60	301	0	101
PVP01_1405300	201	1065	7	193	0	28
PVP01_1420900	20	1246	6	13	0	6
PVP01_1010100	145	1121	15	129	0	10
PVP01_1448800	33	1233	10	22	0	6
PVP01_1131300	197	1069	42	154	0	5
PVP01_1109100	376	890	82	293	0	103
PVP01_1330800	980	286	699	280	0	116
PVP01_1416800	207	1059	43	163	0	33
PVP01_1317900	480	786	298	181	0	103
PVP01_1243100	72	1194	14	57	0	9
PVP01_0204600	617	649	425	191	0	128
PVP01_0205600	175	1091	15	159	0	5
PVP01_0523000	1120	146	901	219	0	23
PVP01_0409200	440	826	184	255	0	82
PVP01_0825700	43	1223	6	36	0	2
PVP01_1207300	90	1176	15	74	0	4
PVP01_0529700	662	604	463	198	0	64
PVP01_0834100	404	862	144	259	0	77
PVP01_1104900	338	928	105	232	0	20
PVP01_1127400	1265	1	91	325	849	1
PVP01_1005600	73	1193	5	67	0	8
PVP01_0521800	1160	106	1018	141	0	32
PVP01_1129600	21	1245	3	17	0	2
PVP01_1456300	129	1137	19	109	0	22
PVP01_0508200	899	367	655	243	0	255
PVP01_0420100	628	638	319	308	0	124
PVP01_0305800	764	502	636	127	0	135
PVP01_0718000	282	984	40	241	0	37
PVP01_1013100	1085	181	935	149	0	50
PVP01_1457500	180	1086	47	132	0	14
PVP01_0415500	83	1183	28	54	0	11
PVP01_1033900	1265	1	1265	0	0	1
PVP01_0930700	25	1241	0	24	0	2
PVP01_0408200	198	1068	16	181	0	29
PVP01_1410900	146	1120	8	137	0	16
PVP01_1030200	144	1122	9	134	0	1
PVP01_1202000	290	976	36	253	0	58
PVP01_0821500	273	993	22	250	0	57
PVP01_0508000	135	1131	18	116	0	34
PVP01_1213000	123	1143	16	106	0	18
PVP01_1207200	127	1139	20	106	0	16
PVP01_0715400	956	310	736	218	1	99
PVP01_1254100	111	1155	4	106	0	10
PVP01_1244200	115	1151	8	106	0	19
PVP01_0808900	33	1233	3	29	0	2
PVP01_0924200	153	1113	18	134	0	31
PVP01_1132300	354	912	131	222	0	12
PVP01_1267300	110	1156	19	90	0	22
PVP01_0206400	295	971	76	218	0	46
PVP01_0411700	28	1238	8	19	0	6
PVP01_1341900	36	1230	4	31	0	5
PVP01_0733400	174	1092	25	148	0	21
PVP01_1267400	78	1188	3	74	0	2
PVP01_1451900	96	1170	25	70	0	9
PVP01_0320700	362	904	56	298	7	108
PVP01_1212700	225	1041	21	203	0	32
PVP01_0412200	234	1032	18	215	0	29
PVP01_0319600	662	604	267	282	112	175
PVP01_0730800	424	842	135	288	0	70
PVP01_0803000	58	1208	7	50	0	11
PVP01_0720800	280	986	23	256	0	24
PVP01_0933500	44	1222	7	36	0	9
PVP01_0720000	238	1028	34	203	0	27
PVP01_0510000	206	1060	44	161	0	26
PVP01_1403700	41	1225	4	36	0	3
PVP01_1336400	86	1180	5	80	0	2
PVP01_0302600	595	671	232	362	0	377
PVP01_1023300	184	1082	27	156	0	18
PVP01_0837900	139	1127	8	130	0	27
PVP01_1140800	76	1190	21	54	0	9
PVP01_1256100	87	1179	11	75	0	13
PVP01_1134900	299	967	31	267	0	90
PVP01_1427500	55	1211	7	47	0	10
PVP01_1445600	496	770	212	283	0	86
PVP01_1246500	26	1240	3	22	0	1
PVP01_0111100	280	986	67	212	0	37
PVP01_0315500	274	992	46	227	0	22
PVP01_1437700	255	1011	62	192	0	39
PVP01_1142900	649	617	415	233	0	103
PVP01_1132800	218	1048	23	194	0	42
PVP01_0103200	452	814	113	338	0	162
PVP01_1263600	213	1053	33	179	0	28
PVP01_1417800	676	590	379	296	0	90
PVP01_1244000	63	1203	10	52	0	4
PVP01_1470300	216	1050	24	191	0	29
PVP01_0609900	828	438	688	139	0	34
PVP01_1445900	726	540	495	230	0	64
PVP01_1203100	950	316	838	111	0	102
PVP01_0208800	359	907	156	202	0	49
PVP01_0522300	270	996	31	238	0	43
PVP01_1216000	373	893	86	286	0	38
PVP01_0904400	164	1102	15	148	0	14
